query,page,path_id,clicks,impressions,ctr,position
パルス電磁波療法,https://physical-balance-lab.com/441/,441,0,3,0,5.333333333333333
フィジカルバランスラボ整体院,https://physical-balance-lab.com/about/,,0,9,0,6.111111111111111
フィジカルバランスラボ整体院,https://physical-balance-lab.com/for-newcomers/,,0,8,0,10.75
ボストン 装具,https://physical-balance-lab.com/965/,965,0,1,0,1
ボストンブレース,https://physical-balance-lab.com/965/,965,0,50,0,2.38
ボディメカニクス と は 看護,https://physical-balance-lab.com/932/,932,0,1,0,59
ミルウォーキー ブレース,https://physical-balance-lab.com/965/,965,0,4,0,18.75
ミルウォーキー 装具,https://physical-balance-lab.com/965/,965,0,10,0,5.5
ミルウォーキー 装具 適応,https://physical-balance-lab.com/965/,965,0,1,0,6
ミルウォーキー型装具,https://physical-balance-lab.com/965/,965,0,1,0,11
ミルウォーキー装具,https://physical-balance-lab.com/965/,965,0,33,0,1.6666666666666665
レスト整体サロン 名古屋市名東区にじが丘,https://physical-balance-lab.com/,,0,5,0,23.6
レッドコード 整体,https://physical-balance-lab.com/about-redcord/,,0,2,0,11.5
レッドコード 施術,https://physical-balance-lab.com/,,0,1,0,29
レッドコード 施術,https://physical-balance-lab.com/about-redcord/,,0,1,0,42
レッドコード 施術,https://physical-balance-lab.com/guidance/,,0,1,0,69
レッドコード整体,https://physical-balance-lab.com/for-newcomers/,,0,1,0,13
レッドコード整体,https://physical-balance-lab.com/guidance/,,0,1,0,11
レッドコード整体,https://physical-balance-lab.com/vision/,,0,1,0,13
レッドコード施術,https://physical-balance-lab.com/,,0,7,0,6
上を向く 首が詰まる,https://physical-balance-lab.com/612/,612,0,1,0,1
上を向くと首が詰まる,https://physical-balance-lab.com/612/,612,0,3,0,1
上向くと首が詰まる,https://physical-balance-lab.com/612/,612,0,2,0,1
体育座り 反り腰,https://physical-balance-lab.com/1063/,1063,0,9,0,5.777777777777778
側 弯症 大人 症状,https://physical-balance-lab.com/1182/,1182,0,1,0,2
側 弯症 手術,https://physical-balance-lab.com/976/,976,0,1,0,4
側 弯症 手術 入院期間,https://physical-balance-lab.com/976/,976,0,2,0,21.5
側 弯症 手術 失敗 例,https://physical-balance-lab.com/976/,976,0,1,0,4
側 弯症 手術 後,https://physical-balance-lab.com/976/,976,0,1,0,26
側 弯症 手術 後 できない こと,https://physical-balance-lab.com/976/,976,0,1,0,19
側 弯症 手術 後悔,https://physical-balance-lab.com/976/,976,0,1,0,4
側 弯症 手術 後遺症,https://physical-balance-lab.com/976/,976,0,5,0,10.6
側 弯症 手術 成功 率,https://physical-balance-lab.com/976/,976,0,1,0,2
側 弯症 手術後 できない こと,https://physical-balance-lab.com/1999/,1999,0,1,0,11
側 弯症 手術後 できない こと,https://physical-balance-lab.com/976/,976,0,4,0,15
側 弯症 手術後 スポーツ,https://physical-balance-lab.com/2079/,2079,0,1,0,12
側 弯症 手術後 リハビリ 期間,https://physical-balance-lab.com/2079/,2079,0,10,0,11.6
側 弯症 手術後 学校,https://physical-balance-lab.com/2079/,2079,0,2,0,10.5
側 弯症 手術後 生活,https://physical-balance-lab.com/976/,976,0,1,0,21
側 弯症 手術後 痛み いつまで,https://physical-balance-lab.com/976/,976,0,49,0,10.040816326530612
側 弯症 手術後 背中の 痛み,https://physical-balance-lab.com/976/,976,0,12,0,5.916666666666667
側 弯症 手術後 違和感,https://physical-balance-lab.com/976/,976,0,17,0,8.058823529411764
側 弯症 手術後の生活,https://physical-balance-lab.com/1999/,1999,0,1,0,30
側 弯症 歩行 特徴,https://physical-balance-lab.com/1182/,1182,0,5,0,2.2
側 弯症 装具 ボストン,https://physical-balance-lab.com/965/,965,0,1,0,1
側 弯症 装具 種類,https://physical-balance-lab.com/965/,965,0,1,0,37
側弯症,https://physical-balance-lab.com/1176/,1176,0,1,0,2
側弯症 リハビリ,https://physical-balance-lab.com/1191/,1191,0,1,0,31
側弯症 原因,https://physical-balance-lab.com/1182/,1182,0,1,0,3
側弯症 手術 成功率,https://physical-balance-lab.com/976/,976,0,1,0,2
側弯症 手術 費用,https://physical-balance-lab.com/976/,976,0,1,0,2
側弯症 手術後,https://physical-balance-lab.com/976/,976,0,1,0,28
側弯症 手術後 できないこと,https://physical-balance-lab.com/1999/,1999,0,1,0,11
側弯症 手術後 後遺症,https://physical-balance-lab.com/976/,976,0,5,0,12
側弯症 手術後 痛み いつまで,https://physical-balance-lab.com/976/,976,0,2,0,10
側弯症 歩き方,https://physical-balance-lab.com/1182/,1182,0,17,0,4.705882352941177
側弯症 歩行障害,https://physical-balance-lab.com/1182/,1182,0,1,0,4
側弯症 治し方,https://physical-balance-lab.com/1182/,1182,0,1,0,2
側弯症 術後 禁忌,https://physical-balance-lab.com/976/,976,0,1,0,3
側弯症 装具 ミルウォーキー,https://physical-balance-lab.com/965/,965,0,2,0,10
側弯症 骨盤,https://physical-balance-lab.com/1176/,1176,0,5,0,5
側弯症とは,https://physical-balance-lab.com/1182/,1182,0,2,0,2.5
側弯症手術 痛み,https://physical-balance-lab.com/976/,976,0,15,0,9.333333333333334
側湾症 手術,https://physical-balance-lab.com/976/,976,0,1,0,3
側湾症 手術後,https://physical-balance-lab.com/976/,976,0,1,0,3
側湾症 手術時間,https://physical-balance-lab.com/976/,976,0,1,0,2
側湾症 歩き方,https://physical-balance-lab.com/1182/,1182,0,6,0,3.1666666666666665
側湾症手術,https://physical-balance-lab.com/976/,976,0,1,0,3
側湾症手術後,https://physical-balance-lab.com/976/,976,0,1,0,4
反り腰 体育座り,https://physical-balance-lab.com/1063/,1063,0,12,0,9.166666666666666
名古屋 名東区 整体 側弯症,https://physical-balance-lab.com/,,0,1,0,69
名古屋 整体 側弯症,https://physical-balance-lab.com/,,0,1,0,30
名古屋 整体 側湾症,https://physical-balance-lab.com/,,0,1,0,27
名古屋 整体 肩こり,https://physical-balance-lab.com/,,0,1,0,25
名古屋市星ヶ丘 整骨院,https://physical-balance-lab.com/,,0,3,0,13
名古屋市西区 肩こり,https://physical-balance-lab.com/,,0,3,0,43.666666666666664
徳重 肩こり,https://physical-balance-lab.com/,,0,4,0,45
整体 メリット,https://physical-balance-lab.com/330/,330,0,2,0,58.5
星ヶ丘 接骨院,https://physical-balance-lab.com/,,0,1,0,11
星ヶ丘 肩こり,https://physical-balance-lab.com/,,0,14,0,18.357142857142858
星ヶ丘 腰痛,https://physical-balance-lab.com/,,0,8,0,12.625
星ヶ丘駅 整骨院,https://physical-balance-lab.com/,,0,2,0,21
画像ありますか,https://physical-balance-lab.com/965/,965,0,1,0,1
看護 ボディメカニクス,https://physical-balance-lab.com/932/,932,0,6,0,69.83333333333333
神の倉 肩こり,https://physical-balance-lab.com/,,0,2,0,36
筋トレ 首 痛い,https://physical-balance-lab.com/593/,593,0,1,0,68
筋トレ 首痛い,https://physical-balance-lab.com/593/,593,0,1,0,66
筋トレ首痛い,https://physical-balance-lab.com/593/,593,0,1,0,68
筋筋膜性腰痛,https://physical-balance-lab.com/1460/,1460,0,1,0,89
背中 手術,https://physical-balance-lab.com/976/,976,0,1,0,3
脊柱起立筋 左右差,https://physical-balance-lab.com/1171/,1171,0,1,0,19
脊椎手術後疼痛症候群,https://physical-balance-lab.com/976/,976,0,1,0,90
腰椎側弯症,https://physical-balance-lab.com/1182/,1182,0,1,0,3
腰痛 しこり,https://physical-balance-lab.com/1460/,1460,0,2,0,48
腹筋 できない 首痛い,https://physical-balance-lab.com/593/,593,0,2,0,42
電磁場治療法,https://physical-balance-lab.com/441/,441,0,7,0,14.571428571428571
首 つまり,https://physical-balance-lab.com/612/,612,0,1,0,1
首 上を向くと詰まる,https://physical-balance-lab.com/612/,612,0,3,0,1
首 上向くと詰まる,https://physical-balance-lab.com/612/,612,0,1,0,1
首 詰まり,https://physical-balance-lab.com/612/,612,0,2,0,1
首 詰まる,https://physical-balance-lab.com/612/,612,0,1,0,1
首が詰まる感じ,https://physical-balance-lab.com/612/,612,0,1,0,39
首つまり,https://physical-balance-lab.com/612/,612,0,1,0,1
首のつまり,https://physical-balance-lab.com/612/,612,0,1,0,1
首の詰まり,https://physical-balance-lab.com/612/,612,0,11,0,1
骨盤ストレッチ整体 b 名古屋市中区錦,https://physical-balance-lab.com/,,0,1,0,33
