query,page,path_id,clicks,impressions,ctr,position
反り腰 体育座り,https://physical-balance-lab.com/1063/,1063,1,5,0.2,6.6
無重力 整体 レッド コード,https://physical-balance-lab.com/,,1,11,0.09090909090909091,4
無重力整体レッドコード,https://physical-balance-lab.com/,,1,12,0.08333333333333333,4.583333333333334
空中整体,https://physical-balance-lab.com/,,1,4,0.25,4.5
boston型装具,https://physical-balance-lab.com/965/,965,0,2,0,1
milwaukee装具,https://physical-balance-lab.com/965/,965,0,2,0,1
pemf,https://physical-balance-lab.com/441/,441,0,50,0,1
pemf 副作用,https://physical-balance-lab.com/441/,441,0,1,0,4
pemf 効果,https://physical-balance-lab.com/441/,441,0,10,0,10.2
pemf 原理,https://physical-balance-lab.com/441/,441,0,1,0,5
pemf 大谷翔平,https://physical-balance-lab.com/441/,441,0,1,0,8
pemf 治療,https://physical-balance-lab.com/441/,441,0,1,0,12
pemf 治療器,https://physical-balance-lab.com/441/,441,0,1,0,11
pemf機器,https://physical-balance-lab.com/441/,441,0,18,0,13.166666666666666
pemf療法,https://physical-balance-lab.com/441/,441,0,18,0,11.055555555555555
tlso 装具,https://physical-balance-lab.com/965/,965,0,1,0,3
ぎっくり腰 体育座り,https://physical-balance-lab.com/1063/,1063,0,7,0,8
ここからが本当の,https://physical-balance-lab.com/news/%E3%80%90%E9%96%8B%E6%A5%AD10%E5%B9%B4%E3%80%82%E3%81%93%E3%81%93%E3%81%8B%E3%82%89%E3%81%8C%E6%9C%AC%E5%BD%93%E3%81%AE%E3%82%B9%E3%82%BF%E3%83%BC%E3%83%88%EF%BC%81%E3%80%91/,,0,1,0,9
つま先 重心,https://physical-balance-lab.com/620/,620,0,3,0,1
つま先に重心,https://physical-balance-lab.com/620/,620,0,1,0,1
つま先立ち 重心,https://physical-balance-lab.com/620/,620,0,1,0,12
つま先重心,https://physical-balance-lab.com/620/,620,0,43,0,2.488372093023256
つま先重心 治し 方,https://physical-balance-lab.com/620/,620,0,7,0,10.571428571428571
つま先重心 治し方,https://physical-balance-lab.com/620/,620,0,1,0,10
つま先重心 矯正,https://physical-balance-lab.com/620/,620,0,3,0,1
アキレス腱 固い,https://physical-balance-lab.com/584/,584,0,1,0,18
アキレス腱 皮膚 硬い,https://physical-balance-lab.com/584/,584,0,1,0,4
コブ角,https://physical-balance-lab.com/965/,965,0,1,0,3
シカゴからミルウォーキー,https://physical-balance-lab.com/965/,965,0,1,0,2
スカート 回る,https://physical-balance-lab.com/616/,616,0,2,0,2
タバコ 背中の痛み,https://physical-balance-lab.com/317/,317,0,3,0,8
タバコ 背中痛い,https://physical-balance-lab.com/317/,317,0,26,0,8.461538461538462
タバコを吸うと背中が痛い,https://physical-balance-lab.com/317/,317,0,8,0,8.75
タバコ吸うと背中が痛い,https://physical-balance-lab.com/317/,317,0,10,0,7.4
バランスラボ 店舗,https://physical-balance-lab.com/,,0,1,0,4
パルス電磁場,https://physical-balance-lab.com/441/,441,0,18,0,1
パルス電磁場療法,https://physical-balance-lab.com/441/,441,0,22,0,13.681818181818182
フィジカルバランスラボ整体院,https://physical-balance-lab.com/about/,,0,5,0,1.8
フィジカルバランスラボ整体院,https://physical-balance-lab.com/blog/,,0,4,0,2
フィジカルバランスラボ整体院,https://physical-balance-lab.com/contact/,,0,1,0,2
フィジカルバランスラボ整体院,https://physical-balance-lab.com/for-newcomers/,,0,5,0,1.8
フィジカルバランスラボ整体院,https://physical-balance-lab.com/guidance/,,0,4,0,2
フィジカルバランスラボ整体院,https://physical-balance-lab.com/news/,,0,3,0,2
フィジカルバランスラボ整体院,https://physical-balance-lab.com/vision/,,0,4,0,2
ボストン ブレース ミルウォーキー,https://physical-balance-lab.com/965/,965,0,1,0,1
ボストン 装具 ミルウォーキー,https://physical-balance-lab.com/965/,965,0,1,0,6
ボストンブレース,https://physical-balance-lab.com/965/,965,0,8,0,1
ボストンブレース ミルウォーキー,https://physical-balance-lab.com/965/,965,0,2,0,1
ボストンブレース 装具,https://physical-balance-lab.com/965/,965,0,3,0,1
ボストン型装具,https://physical-balance-lab.com/965/,965,0,6,0,1
ボストン装具,https://physical-balance-lab.com/965/,965,0,7,0,1
ボディメカニクス と は 看護,https://physical-balance-lab.com/932/,932,0,9,0,26.333333333333332
ボディメカニクス とは,https://physical-balance-lab.com/932/,932,0,2,0,1
ボディメカニクス 意味,https://physical-balance-lab.com/932/,932,0,2,0,1
ボディメカニクス 看護,https://physical-balance-lab.com/932/,932,0,3,0,49.333333333333336
ミルウォーキー,https://physical-balance-lab.com/965/,965,0,4,0,4
ミルウォーキー ブレース,https://physical-balance-lab.com/965/,965,0,1,0,4
ミルウォーキー 装具,https://physical-balance-lab.com/965/,965,0,5,0,1
ミルウォーキーツール,https://physical-balance-lab.com/965/,965,0,1,0,3
ミルウォーキーブレース,https://physical-balance-lab.com/965/,965,0,5,0,1.6
ミルウォーキー型装具,https://physical-balance-lab.com/965/,965,0,2,0,1
ミルウォーキー装具,https://physical-balance-lab.com/965/,965,0,8,0,1.25
レッド コード 整体,https://physical-balance-lab.com/,,0,5,0,6.4
レッド コード 整体,https://physical-balance-lab.com/about/,,0,1,0,9
レッドコート 施術,https://physical-balance-lab.com/about/,,0,1,0,12
レッドコート施術,https://physical-balance-lab.com/,,0,1,0,9
レッドコード,https://physical-balance-lab.com/,,0,1,0,9
レッドコード 名古屋,https://physical-balance-lab.com/about/,,0,5,0,10.2
レッドコード 愛知県,https://physical-balance-lab.com/703/,703,0,4,0,1
レッドコード 整体,https://physical-balance-lab.com/1569/,1569,0,3,0,1.6666666666666665
レッドコード 整体,https://physical-balance-lab.com/703/,703,0,6,0,11.833333333333334
レッドコード 整体,https://physical-balance-lab.com/about-redcord/,,0,2,0,1
レッドコード 整体,https://physical-balance-lab.com/about/,,0,10,0,5.8
レッドコード 整体,https://physical-balance-lab.com/guidance/,,0,3,0,1.3333333333333333
レッドコード 腰痛,https://physical-balance-lab.com/1569/,1569,0,1,0,12
レッドコードせじゅつ,https://physical-balance-lab.com/,,0,2,0,6
レッドコードセジュツ 名古屋,https://physical-balance-lab.com/,,0,17,0,1.5294117647058822
レッドコードセジュツ 名古屋,https://physical-balance-lab.com/about/,,0,17,0,5.764705882352941
レッドコード整体,https://physical-balance-lab.com/about/,,0,1,0,5
レッドコード施術,https://physical-balance-lab.com/1569/,1569,0,3,0,1
レッドコード施術,https://physical-balance-lab.com/for-newcomers/,,0,1,0,1
レッドコード施術 京都,https://physical-balance-lab.com/about/,,0,1,0,11
レッドコード施術 名古屋,https://physical-balance-lab.com/,,0,3,0,1.6666666666666665
レッドコード施術 名古屋,https://physical-balance-lab.com/about/,,0,3,0,1
レッドコード施術所,https://physical-balance-lab.com/,,0,1,0,2
三角座り 腰が痛い,https://physical-balance-lab.com/1063/,1063,0,1,0,9
上を向くと首が突っ張る,https://physical-balance-lab.com/612/,612,0,1,0,17
上を向くと首が詰まる,https://physical-balance-lab.com/612/,612,0,6,0,1
介護 腰痛予防 ボディメカニクス,https://physical-balance-lab.com/932/,932,0,1,0,49
体操座り 腰が痛い,https://physical-balance-lab.com/1063/,1063,0,1,0,13
体育座り 腰,https://physical-balance-lab.com/1063/,1063,0,4,0,12.75
体育座り 腰が痛い,https://physical-balance-lab.com/1063/,1063,0,16,0,12.75
体育座り 腰に悪い,https://physical-balance-lab.com/1063/,1063,0,1,0,12
体育座り 腰痛,https://physical-balance-lab.com/1063/,1063,0,7,0,12.142857142857142
体育座り 腰痛 原因,https://physical-balance-lab.com/1063/,1063,0,4,0,11
体育座り 腰痛 改善,https://physical-balance-lab.com/1063/,1063,0,4,0,6.75
体育座り 腰痛い,https://physical-balance-lab.com/1063/,1063,0,5,0,12.6
体育座りすると腰が痛い,https://physical-balance-lab.com/1063/,1063,0,7,0,11.857142857142858
体育座り腰痛い,https://physical-balance-lab.com/1063/,1063,0,5,0,11.6
側 弯症 手術 後遺症,https://physical-balance-lab.com/976/,976,0,1,0,11
側 弯症 手術 痛み,https://physical-balance-lab.com/976/,976,0,5,0,9.8
側 弯症 手術後 できない こと,https://physical-balance-lab.com/976/,976,0,3,0,16.333333333333336
側 弯症 歩行 特徴,https://physical-balance-lab.com/1182/,1182,0,11,0,4.363636363636363
側 弯症 装具 ボストン,https://physical-balance-lab.com/965/,965,0,1,0,1
側 弯症 装具 大人,https://physical-balance-lab.com/965/,965,0,1,0,10
側 弯症 装具 種類,https://physical-balance-lab.com/965/,965,0,3,0,12.666666666666666
側弯症 カーブパターン,https://physical-balance-lab.com/965/,965,0,1,0,3
側弯症 コルセット 種類,https://physical-balance-lab.com/965/,965,0,2,0,8.5
側弯症 手術 後遺症,https://physical-balance-lab.com/976/,976,0,3,0,10
側弯症 手術 痛み,https://physical-balance-lab.com/976/,976,0,5,0,10.2
側弯症 手術後,https://physical-balance-lab.com/976/,976,0,2,0,1
側弯症 手術後 できないこと,https://physical-balance-lab.com/976/,976,0,2,0,10
側弯症 手術後 痛み いつまで,https://physical-balance-lab.com/976/,976,0,4,0,9.75
側弯症 歩きにくい,https://physical-balance-lab.com/1182/,1182,0,1,0,10
側弯症 股関節の痛み,https://physical-balance-lab.com/1176/,1176,0,7,0,10.714285714285714
側弯症 装具,https://physical-balance-lab.com/965/,965,0,1,0,3
側弯症 装具 種類,https://physical-balance-lab.com/965/,965,0,8,0,11.75
側弯症装具 種類,https://physical-balance-lab.com/965/,965,0,2,0,12.5
側湾症 手術後 痛み,https://physical-balance-lab.com/976/,976,0,3,0,8.333333333333332
冬 腰痛 悪化,https://physical-balance-lab.com/news/%E3%80%90%E5%86%AC%E3%81%AE%E8%85%B0%E7%97%9B%E5%AF%BE%E7%AD%96%E3%81%A7%E3%82%84%E3%81%A3%E3%81%A6%E3%81%AF%E3%81%84%E3%81%91%E3%81%AA%E3%81%843%E3%81%A4%E3%81%AE%E3%81%93%E3%81%A8%E3%80%91/,,0,2,0,55.5
名古屋 整体 側弯症,https://physical-balance-lab.com/,,0,2,0,16
名古屋 整体 側湾症,https://physical-balance-lab.com/,,0,2,0,15.5
名古屋 整体 椎間板ヘルニア,https://physical-balance-lab.com/,,0,1,0,77
喫煙 背中の痛み,https://physical-balance-lab.com/317/,317,0,2,0,5.5
奥村龍,https://physical-balance-lab.com/about/,,0,1,0,42
整体 メリット,https://physical-balance-lab.com/330/,330,0,3,0,57.666666666666664
整体 健康,https://physical-balance-lab.com/330/,330,0,2,0,16.5
整体 効果,https://physical-balance-lab.com/330/,330,0,3,0,63.333333333333336
整体の効果,https://physical-balance-lab.com/330/,330,0,4,0,80
整体効果,https://physical-balance-lab.com/330/,330,0,1,0,83
星ヶ丘 整体,https://physical-balance-lab.com/,,0,8,0,6.375
星ヶ丘 整体,https://physical-balance-lab.com/about/,,0,1,0,36
星ヶ丘 肩こり,https://physical-balance-lab.com/,,0,9,0,10.88888888888889
星ヶ丘 肩こり,https://physical-balance-lab.com/about/,,0,7,0,21.571428571428573
星ヶ丘 腰痛,https://physical-balance-lab.com/,,0,12,0,7.5
無重力 レッドコード,https://physical-balance-lab.com/,,0,2,0,6.5
無重力整体,https://physical-balance-lab.com/,,0,2,0,6
無重力整体 レッドコード,https://physical-balance-lab.com/about/,,0,1,0,11
無重力整体レッドコード,https://physical-balance-lab.com/about/,,0,1,0,10
禁煙 背中の痛み,https://physical-balance-lab.com/317/,317,0,8,0,10.125
背骨 可動 域,https://physical-balance-lab.com/1173/,1173,0,2,0,21
胸 腰 筋膜 トリガー ポイント,https://physical-balance-lab.com/1460/,1460,0,1,0,12
胸椎 側屈,https://physical-balance-lab.com/1173/,1173,0,1,0,18
胸腰椎移行部 ストレッチ,https://physical-balance-lab.com/1173/,1173,0,1,0,8
胸腰筋膜 硬い,https://physical-balance-lab.com/1460/,1460,0,1,0,1
脊柱側屈,https://physical-balance-lab.com/1173/,1173,0,1,0,9
腰椎分離症 体育座り,https://physical-balance-lab.com/1063/,1063,0,6,0,5.5
腰痛 しこり,https://physical-balance-lab.com/1460/,1460,0,1,0,10
腰痛 風邪,https://physical-balance-lab.com/news/%E3%80%90%E9%A2%A8%E9%82%AA%E3%81%A8%E8%85%B0%E7%97%9B%E3%81%AE%E6%84%8F%E5%A4%96%E3%81%AA%E9%96%A2%E4%BF%82%E3%80%91/,,0,2,0,29.5
腹筋 首が痛い,https://physical-balance-lab.com/593/,593,0,1,0,20
重心が偏る,https://physical-balance-lab.com/620/,620,0,8,0,1
電動工具ミルウォーキー,https://physical-balance-lab.com/965/,965,0,1,0,2
電磁場治療法,https://physical-balance-lab.com/441/,441,0,5,0,14.4
頚椎の詰まり,https://physical-balance-lab.com/612/,612,0,1,0,11
風邪 腰痛,https://physical-balance-lab.com/news/%E3%80%90%E9%A2%A8%E9%82%AA%E3%81%A8%E8%85%B0%E7%97%9B%E3%81%AE%E6%84%8F%E5%A4%96%E3%81%AA%E9%96%A2%E4%BF%82%E3%80%91/,,0,2,0,12
風邪 腰痛 原因,https://physical-balance-lab.com/news/%E3%80%90%E9%A2%A8%E9%82%AA%E3%81%A8%E8%85%B0%E7%97%9B%E3%81%AE%E6%84%8F%E5%A4%96%E3%81%AA%E9%96%A2%E4%BF%82%E3%80%91/,,0,2,0,5
風邪で腰が痛い,https://physical-balance-lab.com/news/%E3%80%90%E9%A2%A8%E9%82%AA%E3%81%A8%E8%85%B0%E7%97%9B%E3%81%AE%E6%84%8F%E5%A4%96%E3%81%AA%E9%96%A2%E4%BF%82%E3%80%91/,,0,1,0,13
風邪と腰痛の関係,https://physical-balance-lab.com/news/%E3%80%90%E9%A2%A8%E9%82%AA%E3%81%A8%E8%85%B0%E7%97%9B%E3%81%AE%E6%84%8F%E5%A4%96%E3%81%AA%E9%96%A2%E4%BF%82%E3%80%91/,,0,1,0,13
首 つまり,https://physical-balance-lab.com/612/,612,0,1,0,1
首 詰まり,https://physical-balance-lab.com/612/,612,0,2,0,1
首のつまり,https://physical-balance-lab.com/612/,612,0,4,0,1
首の詰まり,https://physical-balance-lab.com/612/,612,0,4,0,1
